12.327,-0.886,9.383,-12.172,-18.033,-7.722
13.067,2.519,11.118,-10.885,-17.731,-7.084
12.278,3.621,9.114,-11.616,-18.872,-8.879
17.964,7.439,11.978,-8.429,-15.872,-6.341
24.349,10.837,16.482,-4.832,-11.158,-1.809
26.726,12.429,16.186,-3.237,-8.617,-0.894
26.973,12.231,12.716,-3.915,-9.563,-3.982
25.489,9.242,7.322,-7.191,-14.124,-8.429
23.702,7.066,2.942,-9.466,-17.294,-10.261
25.583,11.194,5.837,-6.281,-13.183,-5.656
28.516,16.804,12.535,-2.668,-7.982,-0.171
25.494,14.11,12.2,-7.565,-11.656,-3.174
19.896,8.153,6.821,-14.435,-17.382,-9.006
19.607,8.565,4.727,-13.408,-16.053,-8.917
25.472,15.419,9.361,-6.508,-8.113,-2.96
31.919,22.104,14.824,0.318,-0.715,3.664
31.276,19.557,9.949,-0.546,-2.201,3.212
27.852,11.922,0.862,-5.643,-9.198,-2.355
31.035,10.027,-3.851,-4.73,-10.428,-3.081
36.64,13.428,-9.877,-0.063,-7.01,-0.748
41.112,16.548,-16.738,2.851,-3.266,0.312
45.371,19.442,-16.812,4.577,0.621,2.814
47.085,20.212,-10.338,4.894,1.871,5.307
47.013,21.684,-1.577,6.575,2.237,5.769
43.216,21.719,2.619,6.147,0.682,2.317
37.976,19.863,6.47,5.147,-1.123,-1.043
35.72,19.78,14.342,4.968,-1.3,-0.386
34.751,18.47,15.91,3.068,-1.71,1.021
39.544,22.635,14.997,5.917,2.614,5.391
39.183,23.076,12.258,3.694,1,4.245
27.856,13.308,7.644,-6.637,-9.673,-5.535
27.549,12.492,10.421,-6.674,-10.947,-7.344
38.821,21.991,16.834,3.864,-2.16,-1.038
40.782,23.517,14.933,6.633,-0.543,-0.668
32.813,14.966,7.543,-1.753,-8.523,-6.598
27.482,8.811,4.442,-8.068,-15.521,-10.694
27.985,8.357,3.622,-8.513,-16.337,-10.531
30.96,11.362,3.779,-3.501,-10.498,-6.895
31.671,12.998,4.918,-1.147,-6.295,-5.149
31.055,13.399,8.493,-2.115,-6.265,-5.477
37.114,18.247,14.81,2.788,-3.204,-2.288
45.175,23.324,16.474,9.829,1.349,1.507
44.099,20.597,10.293,9.386,0.185,0.4
38.914,15.852,7.543,5.238,-3.147,-1.735
38.065,16.037,7.732,4.375,-3.303,-2.203
37.648,15.274,2.106,3.774,-3.639,-4.765
33.901,9.613,-2.855,-1.512,-9.483,-10.197
28.119,3.403,-6.613,-10.699,-18.743,-15.893
27.863,4.744,-5.463,-13.227,-20.954,-16.526
33.771,12.255,2.486,-7.864,-16.02,-12.728
32.355,11.696,2.876,-8.499,-16.454,-13.649
27.112,7.919,-3.631,-12.691,-19.572,-17.795
28.152,9.426,-5.274,-10.411,-15.781,-15.566
34.281,15.209,1.518,-2.101,-6.632,-7.594
36.668,16.203,4.327,0.563,-5.332,-6.555
32.35,9.683,-2.321,-6.164,-14.941,-15.055
24.685,1.905,-8.752,-15.474,-25.054,-22.756
17.926,-3.084,-12.816,-22.565,-30.537,-27.1
16.179,-3.85,-12.706,-24.382,-31.593,-28.521
20.274,0.402,-6.398,-19.054,-26.329,-22.6
25.114,4.385,-2.212,-12.766,-19.542,-14.57
24.373,2.672,-4.225,-12.009,-17.918,-12.396
20.853,-0.218,-6.308,-13.239,-18.753,-12.481
18.924,-1.333,-6.223,-14.329,-20.392,-13.331
17.82,-3.709,-7.216,-15.477,-22.221,-14.581
17.47,-3.396,-8.272,-12.976,-20.338,-13.227
16.834,-0.434,-9.201,-9.407,-16.757,-11.302
18.014,3.535,-6.259,-6.1,-14.127,-9.242
18.685,3.455,-4.41,-7.092,-17.344,-10.504
21.529,2.762,-1.991,-5.649,-19.196,-12.133
30.024,5.895,1.752,-0.423,-15.831,-10.184
32.678,5.881,1.378,1.339,-14.55,-9.068
28.34,1.041,-2.989,-3.14,-19.103,-12.187
22.677,-4.318,-6.606,-8.752,-23.577,-15.078
22.576,-3.025,-4.84,-8.797,-21.808,-12.482
28.513,3.733,-4.314,-3.967,-16.844,-7.827
35.32,10.142,-0.034,1.604,-12.626,-4.474
38.72,14.526,4.984,4.558,-9.756,-2.485
41.364,19.323,5.32,6.965,-6.869,-1.576
42.538,21.221,3.547,7.299,-6.423,-2.234
37.597,17.004,2.896,2.787,-10.559,-5.399
32.4,11.96,3.599,-2.116,-14.159,-7.348
36.277,15.209,8.167,-0.39,-10.822,-3.668
43.821,23.171,11.914,6.386,-3.316,2.031
43.7,23.158,7.987,6.619,-4.257,-0.769
33.228,11.065,-1.667,-4.773,-16.594,-12.414
26.997,2.349,-5.407,-12.638,-23.656,-18.053
33.042,6.168,1.138,-8.779,-19.159,-13.572
38.977,11.195,7.405,-2.967,-14.576,-9.431
37.977,10.591,5.984,-2.546,-14.708,-9.509
36.251,10.751,4.225,-2.409,-11.94,-6.699
35.663,12.336,4.421,-1.154,-7.449,-1.465
33.046,10.883,4.079,0.624,-5.924,0.733
31.07,8.499,4.074,2.189,-7.254,-0.61
28.393,5.179,2.737,0.463,-9.747,-3.036
25.975,4.392,3.147,-2.073,-10.282,-2.957
28.419,9.98,7.674,1.023,-5.907,1.692
32.42,16.795,12.365,6.42,-1.049,5.975
30.839,16.792,12.265,5.263,-2.084,4.163
28.459,14.092,11.221,1.295,-6.116,0.171
26.806,12.899,12.279,-0.085,-7.908,-0.141
25.606,13.112,12.713,0.487,-7.331,1.486
25.349,11.689,10.384,0.283,-7.897,0.894
25.61,10.514,8.604,1.215,-8.076,0.542
31.439,17.624,12.108,9.645,0.39,7.334
41.802,28.812,19.025,20.313,11.922,16.717
43.567,31.347,20.975,21.613,13.876,17.421
41.371,30.275,20.345,19.111,11.081,13.757
41.534,29.5,18.842,16.928,8.708,10.947
38.757,24.74,11.737,10.375,3.264,5.862
36.116,21.566,5.673,6.061,-0.96,1.498
38.329,22.972,6.058,7.465,-1.105,1.085
44.002,26.99,10.272,11.594,2.662,5.245
49.851,31.146,14.197,16.106,8.35,12.527
53.375,34.092,17.527,21.589,13.719,18.913
52.715,33.503,19.361,22.955,14.105,19.604
48.284,29.37,19.161,17.192,8.866,15.264
45.865,27.976,18.336,12.118,5.534,12.318
42.654,25.812,15.739,8.016,2.091,8.594
36.491,19.748,15.59,3.825,-1.192,6.767
38.515,20.6,20.482,6.617,2.684,12.149
42.981,23.267,22.608,12.402,8.905,17.068
44.682,23.991,24.406,17.257,12.674,19.522
48.845,26.545,26.405,23.241,16.63,24.05
49.371,24.462,22.78,23.345,15.189,22.465
44.036,17.226,14.733,17.782,9.376,14.776
45.727,18.041,15.409,19.54,10.25,13.954
50.05,22.301,18.647,22.817,13.374,16.936
49.151,22.95,16.748,21.615,12.608,15.828
47.411,22.837,15.328,18.804,8.896,11.004
48.523,24.348,16.283,19.729,8.507,9.332
51.175,26.686,15.47,22.071,10.591,11.292
50.487,25.249,12.637,21.247,10.083,11.212
50.265,25.207,14.432,21.567,10.908,11.73
51.562,27.976,19.115,23.522,15.627,16.085
53.552,31.503,21.566,25.283,20.491,20.927
55.321,33.938,19.362,26.178,21.462,21.934
56.174,35.041,17.425,26.856,19.299,18.976
56.459,34.994,17.37,24.917,16.465,15.75
55.933,34.333,18.605,21.188,15.245,16.739
56.629,37.06,23.558,21.964,18.102,22.226
59.17,41.036,29.159,25.188,22.149,26.921
59.594,42.417,30.321,24.71,23.159,26.905
55.847,39.867,25.654,20.042,19.772,22.394
54.726,37.862,23.653,19.203,17.761,19.651
57.621,37.562,26.648,21.332,16.439,19.389
53.268,31.758,23.872,15.672,8.809,14.014
46.069,24.45,18.333,7.37,0.633,7.359
46.499,24.639,20.275,7.964,0.696,6.928
48.076,26.127,22.595,9.813,2.809,8.288
43.824,24.312,23.987,7.733,2.326,8.431
34.635,16.869,20.624,0.947,-3.347,5.772
29.328,10.051,17.248,-0.958,-5.752,6.263
36.139,13.598,23.127,7.774,1.337,14.557
39.973,15.3,24.837,11.759,5.599,18.384
37.008,11.536,19.523,9.292,3.477,14.379
36.975,10.693,15.874,8.72,1.371,9.742
36.591,11.232,12.099,8.928,0.984,7.614
36.27,13.726,11.319,10.086,2.7,9.369
34.368,13.861,10.924,7.724,0.374,9.318
29.571,9.026,7.629,1.252,-6.567,3.82
31.776,10.243,8.956,1.614,-5.706,3.326
40.584,18.228,16.656,8.716,1.99,10.636
40.591,19.009,18.947,10.635,3.995,13.435
36.882,16.545,14.08,9.857,1.757,9.596
39.144,18.673,10.488,12.373,3.056,8.077
45.778,25.741,14.59,17.58,8.461,12.39
50.525,30.764,20.441,20.314,11.192,15.609
49.51,28.22,18.679,16.387,7.461,11.102
44.625,22.738,11.308,9.175,1.669,4.497
40.338,20.218,7.801,4.574,-0.806,2.459
40.07,22.902,10.868,5.012,1.074,4.197
42.429,28.08,16.432,7.74,5.226,8.044
46.168,32.861,21.895,10.823,10.376,13.419
48.924,34.436,26.165,11.913,12.732,16.964
49.777,32.577,26.927,11.705,10.76,16.173
50.02,29.85,26.236,11.128,7.481,13.278
48.071,26.819,25.425,11.157,6.501,12.621
44.309,24.082,25.065,11.733,6.759,13.094
39.342,20.649,23.739,8.29,3.103,10.392
35.309,20.713,24.417,5.886,2.381,11.497
30.006,21.91,25.501,5.152,4.341,15.482
18.308,13.476,18.771,-2.353,-3.085,9.713
5.784,-0.114,8.692,-14.026,-17.657,-3.51
-1.021,-9.372,2.846,-21.408,-25.723,-9.902
3.755,-5.996,7.04,-16.314,-20.172,-2.833
13.006,1.31,12.711,-7.48,-11.978,6.104
17.585,4.313,12.216,-3.638,-9.37,7.211
19.897,6.5,10.323,-2.927,-8.103,5.563
20.57,9.333,11.475,-1.947,-6.222,5.163
17.335,7.982,10.605,-4.184,-8.692,1.921
15.006,5.309,7.389,-8.115,-13.312,-3.407
17.652,7.039,7.303,-8.658,-11.97,-1.625
25.249,15.368,13.897,-1.523,-2.404,9.024
31.041,21.433,17.573,5.198,3.397,14.224
29.625,19.069,12.788,4.035,-0.084,7.925
29.137,16.835,8.562,1.181,-4.411,1.107
35.657,21.278,12.003,5.485,-1.377,2.829
41.54,26.159,16.23,9.708,2.094,5.429
37.127,21.591,10.203,4.384,-2.154,0.538
33.711,18.829,5.179,0.064,-5.024,-1.947
38.507,25.098,10.931,5.601,0.634,5.601
44.046,31.402,17.752,11.157,5.71,11.642
41.64,27.314,14.145,5.912,1.012,6.783
39.003,22.455,11.101,1.697,-2.719,3.135
45.688,27.239,19.787,9.272,3.46,9.991
50.076,29.184,25.121,13.804,6.171,14.151
44.95,21.776,20.209,8.071,0.463,9.375
38.933,14.998,14.726,3.121,-5.055,3.93
35.98,12.494,13.024,3.498,-6.562,1.711
36.361,13.834,14.014,5.908,-4.412,3.228
37.384,15.707,13.594,7.161,-0.527,6.129
35.931,15.653,12.526,7.285,0.725,6.38
29.383,11.028,10.293,3.972,-3.175,2.662
24.509,7.058,9.063,-0.497,-7.156,0.283
27.45,9.625,12.152,0.641,-5.032,3.487
30.657,12.301,13.477,4.598,-1.739,5.749
29.731,10.146,10.959,5.117,-2.366,2.762
26.38,5.049,7.939,-0.125,-6.19,-0.509
24.071,2.558,7.384,-4.612,-9.104,0.616
27.954,6.77,10.779,-1.651,-6.846,5.579
33.011,11.579,14.53,4.701,-1.36,10.234
31.011,9.131,12.001,4.837,-1.792,9.118
25.534,2.26,3.845,-0.794,-8.154,2.259
27.973,3.534,1.487,0.508,-8.607,-0.04
35.936,11.566,7.224,7.892,-1.879,5.873
36.198,13.485,9.031,6.596,-1.093,7.87
30.323,10.442,6.682,0.389,-4.256,6.042
33.145,15.733,10.953,2.037,-1.882,8.704
39.299,22.856,16.344,5.492,2.636,12.861
42.68,26.042,17.622,7.427,5.898,14.49
42.711,23.189,12.624,6.719,3.934,11.07
42.259,18.7,6.788,5.897,0.659,6.96
44.93,20.595,7.257,9.319,3.7,9.691
44.707,22.55,8.748,10.493,5.941,12.279
39.751,18.929,6.783,6.814,2.491,9.143
34.647,14.154,5.655,2.578,-2.811,3.957
25.678,4.494,-1.057,-6.995,-12.483,-3.618
22.387,0.203,-3.703,-10.459,-16.148,-6.428
24.911,0.352,-3.898,-8.194,-14.461,-4.656
27.581,1.941,-2.018,-4.13,-10.604,-1.367
31.258,5.363,1.729,-1.086,-7.153,2.682
31.376,5.086,2.198,-2.29,-7.298,4.333
33.947,6.643,5.548,1.184,-3.285,8.59
36.58,7.793,6.842,3.06,-1.103,10.496
33.327,5.574,1.955,0.288,-3.349,7.945
33.707,7.354,1.389,0.671,-3.736,7.269
34.402,8.374,3.421,1.575,-3.364,6.796
32.585,8.3,4.542,1.14,-3.504,6.028
30.134,7.155,3.222,-0.548,-4.991,4.899
29.233,6.237,2.541,-0.39,-5.394,4.226
27.857,6.467,2.441,0.798,-3.649,3.927
20.236,1.295,-3.895,-4.662,-8.331,-1.563
13.837,-2.479,-8.769,-8.416,-12.228,-4.53
16.77,3.489,-3.337,-3.806,-7.863,1.875
21.182,9.147,1.881,0.71,-2.676,8.412
25.245,13.157,5.595,3.53,0.636,11.333
28.307,16.952,9.353,4.095,2.295,12.255
31.512,21.499,13.46,4.777,4.055,12.722
33.212,24.777,14.404,5.858,5.319,12.543
29.3,23.984,12.375,5.098,4.991,11.419
24.745,21.137,10.202,1.043,1.186,7.738
19.659,16.056,5.603,-5.705,-5.72,1.018
20.515,17.344,5.011,-4.142,-5.856,-0.024
31.348,26.092,12.004,6.275,2.333,6.442
37.944,28.693,15.983,10.998,5.053,7.903
30.488,18.384,8.577,2.35,-4.174,0.252
22.896,9.321,2.365,-6.393,-11.661,-4.423
24.415,9.61,5.637,-6.925,-10.576,-1.862
27.9,11.948,9.782,-4.261,-7.806,0.425
29.925,11.841,8.538,-2.56,-7.096,0.963
33.703,12.939,9.277,2.18,-4.285,3.696
34.999,12.059,10.494,3.545,-4.482,3.955
30.211,6.199,9.148,-0.381,-8.2,1.531
25.174,1.562,8.523,-4.227,-11.116,-0.135
18.396,-3.813,5.906,-9.528,-15.099,-3.223
15.871,-4.43,6.434,-11.515,-16.822,-4.313
21.724,2.279,11.448,-6.849,-11.919,0.537
30.499,11.989,17.52,2.358,-2.468,9.044
34.219,16.932,19.078,7.138,2.41,13.53
32.006,14.665,16.143,4.767,-0.323,10.389
27.805,8.611,11.275,-0.024,-4.87,5.663
27.933,7.341,10.383,1.112,-4.262,5.442
29.76,7.449,8.731,3.152,-4.205,3.652
29.891,6.11,3.739,3.197,-6.448,-1.623
32.794,9.132,2.889,6.484,-4.386,-1.218
39.717,16.893,7.86,14.63,3.389,5.798
43.827,22.25,11.091,18.775,8.382,9.716
42.67,24.266,13.002,18.188,9.934,11.237
43.303,26.937,16.044,17.885,11.274,14.246
45.274,28.447,18.944,18.08,11.107,14.28
42.629,24.425,15.311,13.197,4.631,7.136
40.939,22.225,12.798,10.454,0.921,3.331
49.078,30.525,19.789,18.069,6.912,9.703
53,34.336,23.497,22.074,9.987,13.217
45.992,28.126,20.508,15.545,4.369,8.049
36.794,20.969,17.279,6.155,-3.285,1.504
31.964,17.296,14.552,0.869,-6.924,-1.261
31.478,16.343,12.487,0.784,-5.614,-0.894
32.132,15.948,11.199,1.585,-4.3,0.3
34.704,17.388,13.498,4.607,-1.325,3.677
36.952,18.912,15.351,6.821,-0.138,4.57
33.416,16.58,14.76,6.501,0.161,4.654
31.03,15.518,17.621,7.156,1.415,7.033
29.022,12.089,16.941,4.62,-1.86,6.107
26.188,8.309,14.878,-0.597,-8.306,1.667
21.788,4.88,13.934,-5.951,-13.318,-2.489
22.807,6.379,15.49,-5.833,-13.11,-2.813
28.318,11.52,17.276,-1.146,-8.63,0.909
31.167,15.997,19.573,2.348,-5.124,3.702
28.149,16.443,20.552,1.749,-4.441,3.836
25.272,16.324,19.837,1.359,-2.85,4.869
26.83,18.954,21.319,5.566,1.921,8.359
27.99,20.759,21.983,8.441,3.06,8.318
25.64,18.41,18.675,6.377,-1.062,4.208
29.723,21.221,19.316,8.873,0.248,6.281
36.219,27.853,23.104,13.885,5.933,12.376
33.391,27.691,21.246,11.632,5.419,11.105
30.157,26.588,18.699,9.099,2.461,6.457
31.017,26.906,17.321,8.843,1.691,4.067
33.29,29.84,18.962,12.643,7.07,6.829
37.409,34.14,22.135,16.009,11.98,11.151
40.655,35.467,24.692,14.838,11.392,13.44
45.455,37.883,27.844,15.762,12.114,16.345
44.449,36.201,25.474,14.3,9.552,13.31
30.553,22.691,16.681,2.604,-2.315,2.023
23.348,15.018,12.925,-3.289,-8.645,-3.174
30.372,18.983,15.533,1.937,-4.541,0.119
35.332,20.346,16.269,5.656,-1.027,2.207
34.296,17.339,14.145,4.289,-1.874,1.605
31.322,14.55,9.601,2.047,-3.23,0.022
32.846,15.792,6.659,4.256,-1.139,0.431
37.283,19.256,10.356,10.714,3.612,5.156
35.689,16.614,12.881,10.939,2.037,6.944
27.858,8.345,11.137,4.014,-4.762,4.34
25.495,5.064,11.839,1.059,-7.986,3.034
24.829,2.773,10.894,-2.684,-11.27,0.272
23.016,1.433,10.612,-5.322,-12.441,-1.134
25.526,5.97,14.175,-1.425,-7.345,4.362
28.804,12.028,16.893,3.675,-1.656,9.858
28.862,13.238,16.182,3.308,-0.654,9.756
31.319,14.4,17.96,5.226,1.435,11.268
34.844,16.992,20.285,10.467,4.211,14.063
31.374,13.248,13.795,8.487,-1.415,7.794
28.74,10.334,7.408,4.361,-6.929,0.933
37.318,17.906,11.361,10.016,-1.484,5.645
47.937,26.479,16.441,17.602,5.208,12.306
49.303,27.552,16.565,18.033,5.254,12.363
46.093,26.145,15.742,14.252,2.185,8.316
43.189,25.144,13.841,10.892,0.876,5.788
42.228,25.765,11.873,10.313,2.274,5.611
41.675,26.529,9.825,11.755,3.818,4.404
42.868,29.785,9.124,14.638,6.297,4.698
47.845,35.957,10.72,18.935,10.686,8
50.059,37.742,12.336,19.936,12.638,10.138
47.19,35.392,16.266,17.157,11.839,10.969
41.708,30.329,18.044,11.182,7.882,10.716
36.076,24.978,15.404,5.612,2.454,8.62
33.545,21.274,12.195,3.256,-0.366,7.411
36.385,22.864,14.371,6.175,2.169,9.857
42.185,27.498,19.203,12.735,7.293,13.911
44.482,27.591,17.822,15.775,7.114,12.043
36.667,18.13,7.981,10.026,0.496,4.517
32.159,12.974,6.006,7.81,-0.759,2.875
33.15,13.069,9.686,9.365,1.024,5.098
31.06,11.034,10.583,8.007,-1.141,3.3
28.415,8.396,9.929,4.14,-5.332,0.857
29.205,9.237,12.011,2.974,-6.371,1.727
31.879,11.916,15.466,4.395,-3.511,5.174
35.348,16.956,21.959,8.436,1.971,10.324
35.237,18.521,25.051,9.381,4.048,13.132
33.783,18.154,25.828,9.743,4.744,14.389
36.035,20.753,27.112,13.369,7.739,16.818
39.762,24.863,26.374,16.824,11.195,17.614
41.558,26.691,22.754,17.108,11.594,14.45
38.96,22.744,15.467,11.432,5.089,6.489
36.689,21.517,13.466,9.413,2.826,3.782
39.384,28.276,19.801,14.077,8.26,8.933
37.704,29.63,22.643,14.514,9.803,10.035
32.989,25.2,19.613,9.743,5.411,5.723
32.132,23.49,17.266,8.971,5.348,5.593
36.116,26.677,19.449,13.45,10.112,10.113
36.733,26.652,19.727,12.998,9.295,10.446
36.346,26.242,21.347,11.273,7.676,11.072
37.896,28.593,26.549,12.667,9.763,16.103
33.177,24.307,27.55,10.216,6.862,15.778
24.454,14.949,22.695,2.385,-1.763,8.514
19.867,9.602,20.199,-2.263,-6.619,3.773
16.679,6.549,18.498,-6.537,-10.026,0.109
11.722,1.495,13.2,-11.734,-13.97,-4.851
14.036,2.524,12.495,-9.084,-11.833,-4.745
21.247,7.296,14.074,-0.427,-3.801,0.76
28.557,11.753,15.1,8.575,4.537,6.526
31.003,10.444,13.908,11.197,5.723,6.391
25.737,3.475,9.209,6.258,-0.173,1.21
18.977,-3.84,1.75,-1.162,-7.861,-4.603
16.218,-6.148,-1.45,-4.989,-11.809,-7.7
19.707,-1.95,4.155,-2.99,-9.435,-4.639
23.091,2.13,11.837,-2.023,-6.981,0.1
20.977,0.57,15.033,-4.951,-7.399,2.866
24.1,4.088,20.081,-3.016,-4.288,7.512
29.824,10.258,24.666,2.808,1.318,11.629
31.209,11.025,22.036,4.052,1.155,8.268
30.864,9.28,15.18,1.977,-2.503,1.25
33.161,10.87,11.675,2.806,-2.63,-1.333
36.816,14.352,10.394,4.701,-2.488,-1.746
41.076,19.779,11.984,8.536,-0.475,0.572
46.121,27.83,17.716,13.285,3.756,5.225
44.309,29.033,18.691,12.511,2.783,3.992
36.538,21.815,11.884,6.542,-4.297,-3.925
29.963,14.733,5.253,-0.217,-11.277,-11.927
29.391,13.024,3.156,-3.695,-12.413,-13.431
33.289,16.166,1.929,-2.896,-10.246,-10.241
35.208,16.928,-2.937,-1.446,-9.121,-7.46
41.764,21.674,-1.899,5.74,-3.98,-2.378
46.833,25.064,0.726,10.643,0.246,3.058
44.01,22.943,0.052,9.379,-0.761,4.034
40.114,19.068,-2.036,5.449,-3.862,1.534
39.835,17.355,-1.264,4.456,-3.917,0.926
40.264,17.481,0.241,6.363,-2.233,2.211
38.448,17.515,-0.6,8.99,-0.699,1.96
38.159,18.295,-1.372,11.511,1.087,1.683
36.402,16.488,-0.582,11.605,1.512,2.603
30.892,11.586,-0.064,7.005,-1.381,1.92
28.858,9.726,3.456,5.707,-1.605,3.082
34.424,12.69,9.826,9.096,-0.247,5.324
35.891,10.116,8.13,7.641,-3.566,2.896
33.042,6.698,3.754,4.552,-5.899,0.441
30.629,7.49,3.895,4.699,-3.601,1.391
27.749,8.131,4.551,4.015,-3.328,0.678
29.126,10.421,7.304,5.965,-0.954,2.306
34.293,15.649,15.115,11.623,5.537,8.384
34.843,17.448,20.393,13.57,7.769,10.186
33.813,15.647,17.643,10.818,3.406,5.187
35.436,14.907,13.727,9.065,0.422,1.638
38.133,18.39,14.74,10.164,1.577,3.123
35.955,20.76,17.364,8.298,1.004,3.578
30.902,19.953,18.248,3.967,-1.214,2.348
31.097,21.74,21.337,4.715,0.362,3.714
32.591,23.198,22.382,5.853,1.819,4.145
32.973,23.478,21.113,5.325,2.381,3.978
36.987,28.124,22.511,8.41,5.805,6.291
40.356,31.429,21.833,11.721,8.496,7.493
41.029,31.163,19.386,12.122,7.699,6.976
39.874,29.163,19.076,11.08,5.485,6.783
37.107,25.824,19.558,8.555,2.542,5.99
33.52,22.245,20.036,6.395,-0.214,4.584
26.197,14.045,14.076,-0.185,-7.585,-0.3
19.953,7.96,9.786,-5.531,-12.746,-4.04
21.559,10.51,12.596,-3.143,-9.191,0.023
27.985,18.044,18.311,5.658,-0.209,7.844
30.401,20.128,18.695,10.42,3.093,9.113
26.77,14.837,15.064,7.334,-0.77,3.958
23.311,10.064,15.45,3.95,-4.213,1.973
19.452,5.492,15.593,0.277,-7.572,1.179
15.762,1.135,11.819,-3.747,-10.626,-0.273
15.521,0.999,9.907,-5.463,-10.735,0.651
16.719,1.696,9.409,-5.452,-8.768,3.14
20.664,3.001,6.962,-3.902,-7.218,4.13
21.964,-0.197,-2.288,-7.432,-10.84,0.279
25.105,-0.221,-7.41,-6.666,-8.945,0.658
35.986,6.449,-10.126,-0.718,-3.285,4.231
43.572,10.395,-15.029,3.775,0.029,6.31
52.893,19.303,-9.379,11.752,6.343,12.101
56.134,23.744,-5.323,14.535,8.121,14.711
53.243,21.512,-7.76,9.899,2.718,9.68
51.377,20.601,-9.095,5.967,-0.654,5.796
52.21,23.073,-6.207,5.977,0.465,6.178
54.219,25.041,-3.833,8.551,2.804,7.037
57.251,26.993,-3.27,12.614,6.545,8.327
58.937,29.366,-2.794,15.787,9.6,9.495
55.632,28.074,-4.248,13.984,8.283,8.223
53.093,27.408,-2.481,11.812,6.941,7.52
55.444,30.563,3.881,13.721,9.822,10.365
59.264,35.776,12.957,19.955,16.608,16.486
59.348,37.609,20.947,23.333,20.4,20.555
50.917,31.223,23.054,18.527,16.683,17.766
39.184,21.268,20.267,9.468,8.371,10.385
31.422,14.136,15.906,1.707,1.011,4.066
30.994,15.313,16.39,1.082,0.87,4.678
30.528,17.356,17.853,0.405,1.114,5.49
24.269,12.608,15.478,-4.496,-2.572,3.178
23.509,11.308,18.673,-4.705,-2.155,5.867
25.818,11.416,24.237,-3.886,-1.417,8.318
22.826,6.755,24.58,-8.127,-5.826,4.43
19.461,3.233,23.297,-12.565,-9.663,1.192
19.449,4.04,23.027,-12.087,-8.972,2.419
22.414,7.849,24.695,-8.137,-6.171,4.548
24.648,11.323,26.063,-4.434,-4.164,4.879
24.898,11.92,22.58,-3.589,-3.542,3.323
27.536,13.658,22.21,-1.779,-1.112,3.884
30.1,15.099,24.249,0.189,1.053,6.145
31.895,16.975,27.583,3.182,4.756,9.91
33.329,20.965,32.014,5.678,10.085,15.057
30.332,21.013,30.648,3.066,10.542,15.826
28.338,19.649,26.572,1.848,8.807,13.481
33.405,22.541,26.519,6.315,10.399,13.125
41.284,27.658,27.57,11.289,13.749,14.059
42.399,27.339,23.644,10.355,13.148,12.355
37.674,22.312,16.67,5.817,8.639,8.104
35.647,20.174,14.224,3.365,5.678,5.795
37.987,23.031,18.567,2.638,6.435,7.369
40.965,26.316,23.711,3.359,8.384,9.665
40.31,23.854,23.651,2.935,5.893,8.585
35.549,16.567,14.103,-2.196,-2.248,2.199
32.783,13.013,10.434,-5.982,-7.851,-3.066
31.534,12.686,14.174,-6.609,-8.201,-2.402
31.466,13.72,15.387,-4.841,-6.043,0.929
30.238,11.92,11.003,-4.626,-6.319,0.723
30.096,9.344,6.337,-4.617,-6.887,-1.181
37.951,14.969,8.484,3.295,-0.565,4.249
43.221,19.1,7.822,8.178,2.939,7.973
40.609,14.679,-1.553,3.074,-1.943,1.489
41.456,12.607,-9.727,0.494,-4.045,-2.453
44.775,15.385,-8.762,4.951,-0.519,1.918
43.892,16.339,-5.496,6.577,0.513,4.849
41.188,14.22,-7.03,4.323,-1.262,3.349
39.031,11.901,-9.679,2.651,-3.082,1.491
35.546,10.313,-4.716,1.793,-5.888,-0.519
32.824,10.736,4.88,1.653,-5.882,0.211
34.394,15.205,13.576,4.67,-0.734,4.676
32.857,16.21,18.098,6.074,1.528,5.826
27.517,13.7,21.268,5.894,0.359,5.416
26.395,14.462,24.049,5.671,0.601,8.143
29.903,18.33,23.379,5.889,3.097,10.806
36.363,24.35,23.692,9.463,7.14,11.997
39.276,27.883,24.531,11.836,7.322,10.631
35.137,25.382,21.152,7.714,2.042,5.879
30.738,21.913,17.837,2.661,-2.165,1.893
29.484,21.503,18.782,2.088,-1.989,1.702
30.396,22.857,20.084,3.35,-1.312,1.775
28.987,20.201,15.537,-0.459,-4.076,-0.638
29.911,20.385,14.812,-0.348,-3.278,1.209
34.679,24.533,18.996,4.851,-0.459,4.82
36.001,25.103,19.977,7.239,-0.108,4.999
34.983,23.214,19.017,5.799,-1.682,3.874
30.843,18.32,15.307,2.131,-5.498,1.713
28.932,15.463,12.472,2.405,-6.824,0.473
31.431,16.283,9.875,5.24,-5.207,-0.421
30.552,14.256,3.134,3.098,-6.63,-3.565
27.674,11.44,-1.677,1.113,-7.828,-4.282
29.867,12.226,-3.025,4.71,-4.515,0.081
33.043,13.465,-3.963,7.81,-1.118,4.257
31.065,12.504,-5.032,5.603,-1.804,3.852
25.909,12.569,-3.14,4.034,-1.646,4.092
24.019,15.938,2.584,6.655,1.551,7.816
22.888,16.042,4.502,5.501,1.018,7.068
19.401,11.262,-0.64,-0.901,-5.087,0.831
18.426,8.81,-6.533,-4.677,-9.923,-2.79
20.488,11.011,-8.344,-4.223,-10.792,-3.024
20.293,12.506,-6.598,-4.286,-11.593,-3.618
18.369,11.563,-3.37,-4.894,-12.547,-2.836
19.216,11.141,-1.421,-4.232,-12.732,-1.278
